Student ID,Quiz ID,Question ID,Date,Subject,Section of said Subject,Major,Grade of Student,University,Correct
10036,3,3-24,2024-01-15,Science,Science Section 9,English,1,University E,True
10036,3,3-25,2024-01-15,Biology,Biology Section 1,English,1,University E,True
10014,4,4-1,2024-01-22,English,English Section 5,English,2,University A,True
10014,4,4-2,2024-01-22,Biology,Biology Section 5,English,2,University A,False
10014,4,4-3,2024-01-22,English,English Section 1,English,2,University A,False
10014,4,4-4,2024-01-22,English,English Section 9,English,2,University A,False
10014,4,4-5,2024-01-22,Physics,Physics Section 1,English,2,University A,False
10014,4,4-6,2024-01-22,Biology,Biology Section 9,English,2,University A,True
10014,4,4-7,2024-01-22,Physics,Physics Section 9,English,2,University A,False
10014,4,4-8,2024-01-22,English,English Section 3,English,2,University A,False
10014,4,4-9,2024-01-22,Physics,Physics Section 9,English,2,University A,False
10014,4,4-10,2024-01-22,Economics,Economics Section 10,English,2,University A,False
10014,4,4-11,2024-01-22,Biology,Biology Section 3,English,2,University A,True
10014,4,4-12,2024-01-22,English,English Section 5,English,2,University A,True
10014,4,4-13,2024-01-22,Economics,Economics Section 3,English,2,University A,False
10014,4,4-14,2024-01-22,Economics,Economics Section 2,English,2,University A,False
10014,4,4-15,2024-01-22,Biology,Biology Section 7,English,2,University A,True
10014,4,4-16,2024-01-22,Economics,Economics Section 1,English,2,University A,False
10014,4,4-17,2024-01-22,History,History Section 2,English,2,University A,True
10014,4,4-18,2024-01-22,English,English Section 3,English,2,University A,False
10014,4,4-19,2024-01-22,Economics,Economics Section 2,English,2,University A,True
10014,4,4-20,2024-01-22,Science,Science Section 1,English,2,University A,True
10014,4,4-21,2024-01-22,Science,Science Section 6,English,2,University A,True
10014,4,4-22,2024-01-22,Science,Science Section 2,English,2,University A,False
10014,4,4-23,2024-01-22,Economics,Economics Section 7,English,2,University A,False
10014,4,4-24,2024-01-22,History,History Section 10,English,2,University A,False
10014,4,4-25,2024-01-22,Physics,Physics Section 2,English,2,University A,True
10146,4,4-1,2024-01-22,Physics,Physics Section 4,Engineering,4,University B,True
10146,4,4-2,2024-01-22,Biology,Biology Section 7,Engineering,4,University B,False
10146,4,4-3,2024-01-22,Science,Science Section 9,Engineering,4,University B,False
10146,4,4-4,2024-01-22,Economics,Economics Section 8,Engineering,4,University B,False
10146,4,4-5,2024-01-22,Biology,Biology Section 9,Engineering,4,University B,False
10146,4,4-6,2024-01-22,Biology,Biology Section 8,Engineering,4,University B,True
10146,4,4-7,2024-01-22,History,History Section 6,Engineering,4,University B,True
10146,4,4-8,2024-01-22,English,English Section 4,Engineering,4,University B,False
10146,4,4-9,2024-01-22,Math,Math Section 5,Engineering,4,University B,False
10146,4,4-10,2024-01-22,History,History Section 9,Engineering,4,University B,False
10146,4,4-11,2024-01-22,Economics,Economics Section 2,Engineering,4,University B,False
10146,4,4-12,2024-01-22,Physics,Physics Section 1,Engineering,4,University B,True
10146,4,4-13,2024-01-22,English,English Section 2,Engineering,4,University B,False
10146,4,4-14,2024-01-22,History,History Section 8,Engineering,4,University B,False
10146,4,4-15,2024-01-22,History,History Section 3,Engineering,4,University B,False
10146,4,4-16,2024-01-22,Biology,Biology Section 5,Engineering,4,University B,True
10146,4,4-17,2024-01-22,Physics,Physics Section 9,Engineering,4,University B,True
10146,4,4-18,2024-01-22,History,History Section 5,Engineering,4,University B,False
10146,4,4-19,2024-01-22,Biology,Biology Section 10,Engineering,4,University B,True
10146,4,4-20,2024-01-22,Economics,Economics Section 1,Engineering,4,University B,False
10146,4,4-21,2024-01-22,Math,Math Section 7,Engineering,4,University B,True
10146,4,4-22,2024-01-22,Physics,Physics Section 10,Engineering,4,University B,True
10146,4,4-23,2024-01-22,English,English Section 7,Engineering,4,University B,False
10146,4,4-24,2024-01-22,Math,Math Section 3,Engineering,4,University B,True
10146,4,4-25,2024-01-22,History,History Section 4,Engineering,4,University B,True
10288,4,4-1,2024-01-22,Biology,Biology Section 1,English,2,University C,True
10288,4,4-2,2024-01-22,History,History Section 4,English,2,University C,True
10288,4,4-3,2024-01-22,History,History Section 6,English,2,University C,False
10288,4,4-4,2024-01-22,Math,Math Section 10,English,2,University C,False
10288,4,4-5,2024-01-22,Physics,Physics Section 5,English,2,University C,True
10288,4,4-6,2024-01-22,Math,Math Section 2,English,2,University C,True
10288,4,4-7,2024-01-22,English,English Section 4,English,2,University C,True
10288,4,4-8,2024-01-22,History,History Section 8,English,2,University C,True
10288,4,4-9,2024-01-22,Math,Math Section 4,English,2,University C,True
10288,4,4-10,2024-01-22,Economics,Economics Section 10,English,2,University C,False
10288,4,4-11,2024-01-22,Science,Science Section 9,English,2,University C,False
10288,4,4-12,2024-01-22,Science,Science Section 10,English,2,University C,False
10288,4,4-13,2024-01-22,Math,Math Section 2,English,2,University C,False
10288,4,4-14,2024-01-22,History,History Section 3,English,2,University C,True
10288,4,4-15,2024-01-22,History,History Section 8,English,2,University C,False
10288,4,4-16,2024-01-22,Biology,Biology Section 6,English,2,University C,True
10288,4,4-17,2024-01-22,Biology,Biology Section 10,English,2,University C,True
10288,4,4-18,2024-01-22,Economics,Economics Section 7,English,2,University C,True
10288,4,4-19,2024-01-22,Physics,Physics Section 3,English,2,University C,False
10288,4,4-20,2024-01-22,Math,Math Section 1,English,2,University C,True
10288,4,4-21,2024-01-22,English,English Section 7,English,2,University C,True
10288,4,4-22,2024-01-22,History,History Section 3,English,2,University C,True
10288,4,4-23,2024-01-22,Biology,Biology Section 9,English,2,University C,False
10288,4,4-24,2024-01-22,History,History Section 4,English,2,University C,False
10288,4,4-25,2024-01-22,Economics,Economics Section 10,English,2,University C,True
10179,4,4-1,2024-01-22,Economics,Economics Section 3,Economics,3,University D,False
10179,4,4-2,2024-01-22,Math,Math Section 10,Economics,3,University D,False
10179,4,4-3,2024-01-22,History,History Section 10,Economics,3,University D,True
10179,4,4-4,2024-01-22,Economics,Economics Section 1,Economics,3,University D,False
10179,4,4-5,2024-01-22,Science,Science Section 2,Economics,3,University D,True
10179,4,4-6,2024-01-22,Biology,Biology Section 2,Economics,3,University D,True
10179,4,4-7,2024-01-22,History,History Section 2,Economics,3,University D,False
10179,4,4-8,2024-01-22,History,History Section 5,Economics,3,University D,False
10179,4,4-9,2024-01-22,Physics,Physics Section 6,Economics,3,University D,True
10179,4,4-10,2024-01-22,Math,Math Section 5,Economics,3,University D,True
10179,4,4-11,2024-01-22,History,History Section 6,Economics,3,University D,False
10179,4,4-12,2024-01-22,Math,Math Section 2,Economics,3,University D,False
10179,4,4-13,2024-01-22,Math,Math Section 6,Economics,3,University D,True
10179,4,4-14,2024-01-22,Physics,Physics Section 9,Economics,3,University D,False
10179,4,4-15,2024-01-22,Science,Science Section 10,Economics,3,University D,True
10179,4,4-16,2024-01-22,Science,Science Section 7,Economics,3,University D,False
10179,4,4-17,2024-01-22,Math,Math Section 9,Economics,3,University D,False
10179,4,4-18,2024-01-22,English,English Section 4,Economics,3,University D,False
10179,4,4-19,2024-01-22,History,History Section 2,Economics,3,University D,False
10179,4,4-20,2024-01-22,Economics,Economics Section 5,Economics,3,University D,True
10179,4,4-21,2024-01-22,History,History Section 5,Economics,3,University D,True
10179,4,4-22,2024-01-22,Economics,Economics Section 3,Economics,3,University D,True
10179,4,4-23,2024-01-22,Physics,Physics Section 1,Economics,3,University D,False
10179,4,4-24,2024-01-22,English,English Section 9,Economics,3,University D,False
10179,4,4-25,2024-01-22,English,English Section 5,Economics,3,University D,True
10197,4,4-1,2024-01-22,History,History Section 5,Biology,1,University E,True
10197,4,4-2,2024-01-22,Economics,Economics Section 7,Biology,1,University E,True
10197,4,4-3,2024-01-22,Economics,Economics Section 7,Biology,1,University E,True
10197,4,4-4,2024-01-22,Biology,Biology Section 10,Biology,1,University E,False
10197,4,4-5,2024-01-22,Science,Science Section 1,Biology,1,University E,False
10197,4,4-6,2024-01-22,Physics,Physics Section 7,Biology,1,University E,True
10197,4,4-7,2024-01-22,Math,Math Section 1,Biology,1,University E,False
10197,4,4-8,2024-01-22,Physics,Physics Section 7,Biology,1,University E,False
10197,4,4-9,2024-01-22,Biology,Biology Section 2,Biology,1,University E,False
10197,4,4-10,2024-01-22,English,English Section 7,Biology,1,University E,False
10197,4,4-11,2024-01-22,English,English Section 2,Biology,1,University E,False
10197,4,4-12,2024-01-22,Economics,Economics Section 6,Biology,1,University E,True
10197,4,4-13,2024-01-22,History,History Section 9,Biology,1,University E,True
10197,4,4-14,2024-01-22,Math,Math Section 8,Biology,1,University E,True
10197,4,4-15,2024-01-22,Biology,Biology Section 5,Biology,1,University E,True
10197,4,4-16,2024-01-22,Science,Science Section 7,Biology,1,University E,True
10197,4,4-17,2024-01-22,English,English Section 5,Biology,1,University E,True
10197,4,4-18,2024-01-22,Physics,Physics Section 8,Biology,1,University E,True
10197,4,4-19,2024-01-22,English,English Section 2,Biology,1,University E,False
10197,4,4-20,2024-01-22,Biology,Biology Section 5,Biology,1,University E,False
10197,4,4-21,2024-01-22,Math,Math Section 8,Biology,1,University E,False
10197,4,4-22,2024-01-22,History,History Section 4,Biology,1,University E,True
10197,4,4-23,2024-01-22,English,English Section 2,Biology,1,University E,False
10197,4,4-24,2024-01-22,History,History Section 9,Biology,1,University E,True
10197,4,4-25,2024-01-22,Physics,Physics Section 6,Biology,1,University E,False
10240,4,4-1,2024-01-22,Math,Math Section 1,Science,2,University A,True
10240,4,4-2,2024-01-22,Physics,Physics Section 8,Science,2,University A,False
10240,4,4-3,2024-01-22,Math,Math Section 1,Science,2,University A,False
10240,4,4-4,2024-01-22,Economics,Economics Section 1,Science,2,University A,False
10240,4,4-5,2024-01-22,Math,Math Section 6,Science,2,University A,False
10240,4,4-6,2024-01-22,Economics,Economics Section 6,Science,2,University A,False
10240,4,4-7,2024-01-22,History,History Section 8,Science,2,University A,False
10240,4,4-8,2024-01-22,History,History Section 10,Science,2,University A,False
10240,4,4-9,2024-01-22,Biology,Biology Section 6,Science,2,University A,False
10240,4,4-10,2024-01-22,History,History Section 8,Science,2,University A,False
10240,4,4-11,2024-01-22,Biology,Biology Section 1,Science,2,University A,True
10240,4,4-12,2024-01-22,Biology,Biology Section 6,Science,2,University A,True
10240,4,4-13,2024-01-22,Science,Science Section 3,Science,2,University A,False
10240,4,4-14,2024-01-22,Math,Math Section 3,Science,2,University A,True
10240,4,4-15,2024-01-22,Economics,Economics Section 3,Science,2,University A,False
10240,4,4-16,2024-01-22,Economics,Economics Section 7,Science,2,University A,False
10240,4,4-17,2024-01-22,Physics,Physics Section 5,Science,2,University A,True
10240,4,4-18,2024-01-22,Biology,Biology Section 9,Science,2,University A,True
10240,4,4-19,2024-01-22,Physics,Physics Section 9,Science,2,University A,False
10240,4,4-20,2024-01-22,English,English Section 2,Science,2,University A,False
10240,4,4-21,2024-01-22,Physics,Physics Section 2,Science,2,University A,True
10240,4,4-22,2024-01-22,Economics,Economics Section 4,Science,2,University A,True
10240,4,4-23,2024-01-22,English,English Section 5,Science,2,University A,True
10240,4,4-24,2024-01-22,Science,Science Section 8,Science,2,University A,True
10240,4,4-25,2024-01-22,Science,Science Section 2,Science,2,University A,False
10028,4,4-1,2024-01-22,Math,Math Section 10,English,3,University B,True
10028,4,4-2,2024-01-22,Math,Math Section 1,English,3,University B,True
10028,4,4-3,2024-01-22,Physics,Physics Section 8,English,3,University B,False
10028,4,4-4,2024-01-22,History,History Section 8,English,3,University B,False
10028,4,4-5,2024-01-22,English,English Section 1,English,3,University B,True
10028,4,4-6,2024-01-22,Science,Science Section 2,English,3,University B,True
10028,4,4-7,2024-01-22,English,English Section 9,English,3,University B,True
10028,4,4-8,2024-01-22,Science,Science Section 4,English,3,University B,True
10028,4,4-9,2024-01-22,Economics,Economics Section 5,English,3,University B,False
10028,4,4-10,2024-01-22,English,English Section 5,English,3,University B,True
10028,4,4-11,2024-01-22,Economics,Economics Section 3,English,3,University B,True
10028,4,4-12,2024-01-22,Biology,Biology Section 10,English,3,University B,True
10028,4,4-13,2024-01-22,English,English Section 2,English,3,University B,True
10028,4,4-14,2024-01-22,Science,Science Section 7,English,3,University B,False
10028,4,4-15,2024-01-22,History,History Section 10,English,3,University B,True
10028,4,4-16,2024-01-22,English,English Section 5,English,3,University B,True
10028,4,4-17,2024-01-22,Economics,Economics Section 1,English,3,University B,True
10028,4,4-18,2024-01-22,Math,Math Section 6,English,3,University B,False
10028,4,4-19,2024-01-22,Physics,Physics Section 9,English,3,University B,True
10028,4,4-20,2024-01-22,Math,Math Section 10,English,3,University B,True
10028,4,4-21,2024-01-22,Biology,Biology Section 3,English,3,University B,False
10028,4,4-22,2024-01-22,Economics,Economics Section 1,English,3,University B,False
10028,4,4-23,2024-01-22,Science,Science Section 3,English,3,University B,True
10028,4,4-24,2024-01-22,Economics,Economics Section 5,English,3,University B,False
10028,4,4-25,2024-01-22,History,History Section 10,English,3,University B,False
10118,4,4-1,2024-01-22,English,English Section 2,Science,3,University C,True
10118,4,4-2,2024-01-22,Science,Science Section 10,Science,3,University C,True
10118,4,4-3,2024-01-22,English,English Section 5,Science,3,University C,False
10118,4,4-4,2024-01-22,Biology,Biology Section 10,Science,3,University C,True
10118,4,4-5,2024-01-22,Economics,Economics Section 6,Science,3,University C,True
10118,4,4-6,2024-01-22,English,English Section 5,Science,3,University C,True
10118,4,4-7,2024-01-22,Biology,Biology Section 5,Science,3,University C,True
10118,4,4-8,2024-01-22,Math,Math Section 1,Science,3,University C,False
10118,4,4-9,2024-01-22,History,History Section 6,Science,3,University C,False
10118,4,4-10,2024-01-22,History,History Section 4,Science,3,University C,False
10118,4,4-11,2024-01-22,Physics,Physics Section 2,Science,3,University C,True
10118,4,4-12,2024-01-22,Economics,Economics Section 7,Science,3,University C,True
10118,4,4-13,2024-01-22,English,English Section 1,Science,3,University C,False
10118,4,4-14,2024-01-22,Science,Science Section 3,Science,3,University C,False
10118,4,4-15,2024-01-22,History,History Section 7,Science,3,University C,False
10118,4,4-16,2024-01-22,English,English Section 4,Science,3,University C,False
